id,source,source_url,ui_link,title,summary,solicitation_number,organization_name,organization_code,full_parent_path_name,base_type,type,posted_date,response_date,jurisdiction,state,naics,psc,set_aside,place_of_performance,budget_low,budget_high,additional_info_link,description_url,resource_links,url_pdf,description_text
d7c2b26661d74c3897a6ac7d096fb6a8,sam,https://sam.gov/workspace/contract/opp/d7c2b26661d74c3897a6ac7d096fb6a8/view,https://sam.gov/workspace/contract/opp/d7c2b26661d74c3897a6ac7d096fb6a8/view,ALS Sample shipping and storage,,0HJAAQBE-2026-94972,CDC OFFICE OF ACQUISITION SERVICES,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.CENTERS FOR DISEASE CONTROL AND PREVENTION.CDC OFFICE OF ACQUISITION SERVICES",Presolicitation,Presolicitation,2026-03-27,2026-04-01T15:00:00-04:00,,GA,493120,R706,NONE,GA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d7c2b26661d74c3897a6ac7d096fb6a8,,,
d6c40d9ab7b34c86a518a23995fd3114,sam,https://sam.gov/workspace/contract/opp/d6c40d9ab7b34c86a518a23995fd3114/view,https://sam.gov/workspace/contract/opp/d6c40d9ab7b34c86a518a23995fd3114/view,Federal Bureau of Prisons Inmate Tablet Implementation Initiative,,15BPCC26R00000001,PRIVATIZATION - CO,,"JUSTICE, DEPARTMENT OF.FEDERAL PRISON SYSTEM / BUREAU OF PRISONS.PRIVATIZATION - CO",Solicitation,Solicitation,2026-03-27,2026-04-03T14:00:00-04:00,,DC,541512,DA10,NONE,DC,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d6c40d9ab7b34c86a518a23995fd3114,,,
d581d6cdfb534ed9bc5b8bbd15ea22c1,sam,https://sam.gov/workspace/contract/opp/d581d6cdfb534ed9bc5b8bbd15ea22c1/view,https://sam.gov/workspace/contract/opp/d581d6cdfb534ed9bc5b8bbd15ea22c1/view,STACKING CABLE,,N0010426QAA77,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-10T16:30:00-04:00,,,333998,99,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d581d6cdfb534ed9bc5b8bbd15ea22c1,,,
d4dfead645534cf9b07e70ef3e811a89,sam,https://sam.gov/workspace/contract/opp/d4dfead645534cf9b07e70ef3e811a89/view,https://sam.gov/workspace/contract/opp/d4dfead645534cf9b07e70ef3e811a89/view,Security Camera System w/Installation,,FA485526Q0101,FA4855  27 SOCONS LGC,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE SPECIAL OPERATIONS COMMAND.FA4855  27 SOCONS LGC,Solicitation,Solicitation,2026-03-27,2026-04-20T14:00:00-06:00,,NM,334310,6350,SBA,NM,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d4dfead645534cf9b07e70ef3e811a89,,,
d4cb7c0909ea44fda22a8a8adc09694f,sam,https://sam.gov/workspace/contract/opp/d4cb7c0909ea44fda22a8a8adc09694f/view,https://sam.gov/workspace/contract/opp/d4cb7c0909ea44fda22a8a8adc09694f/view,Make-ready cleaning services,,19AU9026R0001,US EMBASSY VIENNA,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY VIENNA",Presolicitation,Solicitation,2026-03-27,2026-04-27T10:00:00+02:00,,AT-9,236118,S299,,AT-9,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d4cb7c0909ea44fda22a8a8adc09694f,,,
d4a5684837d84c72bbb692b6bcc7b689,sam,https://sam.gov/workspace/contract/opp/d4a5684837d84c72bbb692b6bcc7b689/view,https://sam.gov/workspace/contract/opp/d4a5684837d84c72bbb692b6bcc7b689/view,6835--Medical Gases with Cylinder/Tank Rentals,,36C24626Q0333,246-NETWORK CONTRACTING OFFICE 6 (36C246),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.246-NETWORK CONTRACTING OFFICE 6 (36C246)",Solicitation,Solicitation,2026-03-27,2026-04-07T10:00:00-04:00,,,325120,6835,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d4a5684837d84c72bbb692b6bcc7b689,,,
d46a036c3ddf4311960b970ea979d1d3,sam,https://sam.gov/workspace/contract/opp/d46a036c3ddf4311960b970ea979d1d3/view,https://sam.gov/workspace/contract/opp/d46a036c3ddf4311960b970ea979d1d3/view,"Solicitation Notice for Fresh Milk & Dairy Products for military customers located in the Virginia, Maryland, Delaware, and D.C. Zone (Andrews AFB, Dover AFB, Fort Meade, Fort Myer and VA, MD, DC Hospitals)",,SPE300-26-R-0024,DLA TROOP SUPPORT,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT SUBSISTENCE.DLA TROOP SUPPORT,Presolicitation,Solicitation,2026-03-27,2026-04-28T15:00:00-04:00,,DC,311511,8910,,DC,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d46a036c3ddf4311960b970ea979d1d3,,,
d45a93177fc64c9c94d9a7962f04e9c0,sam,https://sam.gov/workspace/contract/opp/d45a93177fc64c9c94d9a7962f04e9c0/view,https://sam.gov/workspace/contract/opp/d45a93177fc64c9c94d9a7962f04e9c0/view,"DESIGN-BUILD (DB) BARRACKS INITIATIVE (PACKAGE #1), MARINE CORPS AIR STATION (MCAS) CHERRY POINT, NC",,N4008526R0053,NAVFACSYSCOM MID-ATLANTIC,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,Solicitation,Solicitation,2026-03-27,2026-04-03T14:00:00-04:00,,,236220,Y1FC,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d45a93177fc64c9c94d9a7962f04e9c0,,,
d2d990b36fc94e62be183b0168103926,sam,https://sam.gov/workspace/contract/opp/d2d990b36fc94e62be183b0168103926/view,https://sam.gov/workspace/contract/opp/d2d990b36fc94e62be183b0168103926/view,"Panel, Protection, Electric",,SPRTA1-26-R-0205,"DLA AVIATION AT OKLAHOMA CITY, OK",,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION OKLAHOMA CITY.DLA AVIATION AT OKLAHOMA CITY, OK",Presolicitation,Solicitation,2026-03-27,2026-04-27T16:00:00-05:00,,,336413,6110,NONE,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d2d990b36fc94e62be183b0168103926,,,
d2823ac5143d461391148f356f31b81d,sam,https://sam.gov/workspace/contract/opp/d2823ac5143d461391148f356f31b81d/view,https://sam.gov/workspace/contract/opp/d2823ac5143d461391148f356f31b81d/view,6135--534-26-4-5088-0053 / BATTERY REPLACEMENT and DISPOSAL /  (VA-26-00048963),,36C24726Q0403,247-NETWORK CONTRACT OFFICE 7 (36C247),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.247-NETWORK CONTRACT OFFICE 7 (36C247)",Sources Sought,Sources Sought,2026-03-27,2026-04-01T12:00:00-04:00,,SC,335910,6135,,SC,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d2823ac5143d461391148f356f31b81d,,,
d1821630203943deaeff32eb7d8bc50e,sam,https://sam.gov/workspace/contract/opp/d1821630203943deaeff32eb7d8bc50e/view,https://sam.gov/workspace/contract/opp/d1821630203943deaeff32eb7d8bc50e/view,R615--Louisville Background Investigation,,36C10D26Q0057,VETERANS BENEFITS ADMIN (36C10D),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.VETERANS BENEFITS ADMIN (36C10D)",Presolicitation,Presolicitation,2026-03-27,2026-04-10T12:00:00-04:00,,KY,561611,R615,SDVOSBC,KY,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d1821630203943deaeff32eb7d8bc50e,,,
d173edd4d25a43eeaea40f5cc91f2665,sam,https://sam.gov/workspace/contract/opp/d173edd4d25a43eeaea40f5cc91f2665/view,https://sam.gov/workspace/contract/opp/d173edd4d25a43eeaea40f5cc91f2665/view,Upfit for Ford F250 Patrol Vehicles,,12444626P0023,"USDA-FS, CSA EAST 7",,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA EAST 7",Solicitation,Solicitation,2026-03-27,2026-04-10T17:00:00-04:00,,CA,336999,2340,SBA,CA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d173edd4d25a43eeaea40f5cc91f2665,,,
d15f69b1f19d492a966172493526033b,sam,https://sam.gov/workspace/contract/opp/d15f69b1f19d492a966172493526033b/view,https://sam.gov/workspace/contract/opp/d15f69b1f19d492a966172493526033b/view,"Streambank Stabilization, Old Route 30, Townshend Lake, Townshend, VT",,W912WJ26QA069,W2SD ENDIST NEW ENGLAND,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW ENGLAND.W2SD ENDIST NEW ENGLAND,Presolicitation,Presolicitation,2026-03-27,,,,238910,Y1QA,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d15f69b1f19d492a966172493526033b,,,
d15e56c7ddad441e99dae9c1427ff183,sam,https://sam.gov/workspace/contract/opp/d15e56c7ddad441e99dae9c1427ff183/view,https://sam.gov/workspace/contract/opp/d15e56c7ddad441e99dae9c1427ff183/view,ICT Swing Space and Utility Relocation,,W912DQ25RA061,W071 ENDIST KANSAS CITY,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST KANSAS CITY.W071 ENDIST KANSAS CITY,Solicitation,Solicitation,2026-03-27,2026-04-15T11:00:00-05:00,,,236220,Y1JZ,SDVOSBC,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d15e56c7ddad441e99dae9c1427ff183,,,
d1337f22d8444b89b4c7babbbb7376ad,sam,https://sam.gov/workspace/contract/opp/d1337f22d8444b89b4c7babbbb7376ad/view,https://sam.gov/workspace/contract/opp/d1337f22d8444b89b4c7babbbb7376ad/view,"Mowing and Trimming Services, Eau Galle Rec, Spring Valley, WI",,W912ES26QA041,W07V ENDIST ST PAUL,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION MISSISSIPPI VALLEY.ENDIST ST PAUL.W07V ENDIST ST PAUL,Solicitation,Solicitation,2026-03-27,2026-04-10T15:00:00-05:00,,,561730,S208,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d1337f22d8444b89b4c7babbbb7376ad,,,
d0d6cee0644044f3a8b45fd42a333bef,sam,https://sam.gov/workspace/contract/opp/d0d6cee0644044f3a8b45fd42a333bef/view,https://sam.gov/workspace/contract/opp/d0d6cee0644044f3a8b45fd42a333bef/view,USNS LUCY STONE_VIDMARS_BRAND NAME,,N3220526Q7108,MSCHQ NORFOLK,,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,Solicitation,Solicitation,2026-03-27,2026-04-03T13:00:00-04:00,,VA,321999,7125,NONE,VA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d0d6cee0644044f3a8b45fd42a333bef,,,
d050b256458f433780c0a2f1a0563fba,sam,https://sam.gov/workspace/contract/opp/d050b256458f433780c0a2f1a0563fba/view,https://sam.gov/workspace/contract/opp/d050b256458f433780c0a2f1a0563fba/view,Design and Build Back Up Generator,,FA489726Q0005,FA4897 366 CONS PKP,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR COMBAT COMMAND.FA4897 366 CONS PKP,Solicitation,Solicitation,2026-03-27,2026-04-14T16:30:00-06:00,,ID,236220,Z2JZ,WOSB,ID,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d050b256458f433780c0a2f1a0563fba,,,
d025f6dcb1014df6a6efe74c53fab341,sam,https://sam.gov/workspace/contract/opp/d025f6dcb1014df6a6efe74c53fab341/view,https://sam.gov/workspace/contract/opp/d025f6dcb1014df6a6efe74c53fab341/view,Federal Mediation and Conciliation Service Application Development and Support Services,,93310026Q1001,FMCS,,FEDERAL MEDIATION AND CONCILIATION SERVICE.FEDERAL MEDIATION AND CONCILIATION SERVICE.FMCS,Sources Sought,Sources Sought,2026-03-27,2026-04-10T17:00:00-04:00,,DC,541512,DA01,NONE,DC,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d025f6dcb1014df6a6efe74c53fab341,,,
d01c43741d4e413d96bbb0f6e4f7acb1,sam,https://sam.gov/workspace/contract/opp/d01c43741d4e413d96bbb0f6e4f7acb1/view,https://sam.gov/workspace/contract/opp/d01c43741d4e413d96bbb0f6e4f7acb1/view,Shipping and Storage,,SPE8ED26Q0418,DLA TROOP SUPPORT,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT CONSTRUCTION & EQUIPMENT.DLA TROOP SUPPORT,Sources Sought,Sources Sought,2026-03-27,2026-04-26T15:00:00-04:00,,,332439,8145,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d01c43741d4e413d96bbb0f6e4f7acb1,,,
cfc63a24494946fdb81672c5e160584e,sam,https://sam.gov/workspace/contract/opp/cfc63a24494946fdb81672c5e160584e/view,https://sam.gov/workspace/contract/opp/cfc63a24494946fdb81672c5e160584e/view,"CLUTCH ASSEMBLY, FRI",,SPRDL125R0222,DLA LAND WARREN,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA LAND.DLA LAND WARREN MICHIGAN.DLA LAND WARREN,Presolicitation,Solicitation,2026-03-27,2026-04-27T16:00:00-04:00,,AL,336350,2520,SDVOSBC,AL,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cfc63a24494946fdb81672c5e160584e,,,
cedefcbbea12429383e90a7c4ae01246,sam,https://sam.gov/workspace/contract/opp/cedefcbbea12429383e90a7c4ae01246/view,https://sam.gov/workspace/contract/opp/cedefcbbea12429383e90a7c4ae01246/view,AI Tools for Medicare Experience Modernization - Request for Information,,269999,OFC OF ACQUISITION AND GRANTS MGMT,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.CENTERS FOR MEDICARE AND MEDICAID SERVICES.OFC OF ACQUISITION AND GRANTS MGMT",Sources Sought,Sources Sought,2026-03-27,2026-03-31T10:00:00-04:00,,MD,541512,,NONE,MD,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cedefcbbea12429383e90a7c4ae01246,,,
cedeafa849b740bda8eb16d89ffd9c3e,sam,https://sam.gov/workspace/contract/opp/cedeafa849b740bda8eb16d89ffd9c3e/view,https://sam.gov/workspace/contract/opp/cedeafa849b740bda8eb16d89ffd9c3e/view,F--CHALLIS FIELD OFFICE VAULT PUMPING Sources Sought,,DOILFBO260013,IDAHO STATE OFFICE,,"INTERIOR, DEPARTMENT OF THE.BUREAU OF LAND MANAGEMENT.IDAHO STATE OFFICE",Sources Sought,Sources Sought,2026-03-27,2026-04-07T17:00:00-06:00,,ID,562111,F008,,ID,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cedeafa849b740bda8eb16d89ffd9c3e,,,
cdbab7573647437480cab9a216d64b90,sam,https://sam.gov/workspace/contract/opp/cdbab7573647437480cab9a216d64b90/view,https://sam.gov/workspace/contract/opp/cdbab7573647437480cab9a216d64b90/view,High Temperature Vacuum Furnace with Liquid Nitrogen Tank and Vaporizer,,SPE4A8-26-Q-0030,DLA AVIATION,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,Sources Sought,Presolicitation,2026-03-27,2026-04-11T23:59:00-04:00,,GA,333994,3424,NONE,GA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cdbab7573647437480cab9a216d64b90,,,
ccfa22278bdd4f42a3197e4e0541ec49,sam,https://sam.gov/workspace/contract/opp/ccfa22278bdd4f42a3197e4e0541ec49/view,https://sam.gov/workspace/contract/opp/ccfa22278bdd4f42a3197e4e0541ec49/view,Spectro Cloud Palette VerteX Software License,,PaletteVertex_2026,FA8126  AFSC PZIMB,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8126  AFSC PZIMB,Sources Sought,Sources Sought,2026-03-27,2026-04-01T15:00:00-05:00,,OK,423430,,NONE,OK,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ccfa22278bdd4f42a3197e4e0541ec49,,,
cc81b900b8ba464e97b6813d1afb69c8,sam,https://sam.gov/workspace/contract/opp/cc81b900b8ba464e97b6813d1afb69c8/view,https://sam.gov/workspace/contract/opp/cc81b900b8ba464e97b6813d1afb69c8/view,Focus Coil Repair/Recondition and Purchase of New Units,,REQUIREMENTS-26-0095,DEPT OF COMMERCE NOAA,,"COMMERCE, DEPARTMENT OF.NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION.DEPT OF COMMERCE NOAA",Sources Sought,Sources Sought,2026-03-27,2026-04-17T14:00:00-04:00,,MO,811210,J059,,MO,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cc81b900b8ba464e97b6813d1afb69c8,,,
cbdea093257e4aa18919c6c738bb81ea,sam,https://sam.gov/workspace/contract/opp/cbdea093257e4aa18919c6c738bb81ea/view,https://sam.gov/workspace/contract/opp/cbdea093257e4aa18919c6c738bb81ea/view,R--Peace Corps Campus Recruitment,,140D0426Q0260,IBC ACQ SVCS DIRECTORATE (00004),,"INTERIOR, DEPARTMENT OF THE.DEPARTMENTAL OFFICES.IBC ACQ SVCS DIRECTORATE (00004)",Presolicitation,Presolicitation,2026-03-27,,,,611310,R799,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cbdea093257e4aa18919c6c738bb81ea,,,
cbb5ec5943b3496eb0836bf16b56a6f3,sam,https://sam.gov/workspace/contract/opp/cbb5ec5943b3496eb0836bf16b56a6f3/view,https://sam.gov/workspace/contract/opp/cbb5ec5943b3496eb0836bf16b56a6f3/view,GRTE REPLACE HIGHLANDS W&WW,,140P1426R0010,IMR NORTHERN ROCKIES(12200),,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.IMR NORTHERN ROCKIES(12200)",Presolicitation,Solicitation,2026-03-27,2026-04-27T15:00:00-06:00,,WY,237110,Z2NE,WOSB,WY,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cbb5ec5943b3496eb0836bf16b56a6f3,,,
cb578bb5e3624a86bf27974a6ea487cf,sam,https://sam.gov/workspace/contract/opp/cb578bb5e3624a86bf27974a6ea487cf/view,https://sam.gov/workspace/contract/opp/cb578bb5e3624a86bf27974a6ea487cf/view,"MAHG231024 Repair Foster Manor HVAC, B6965",,FA301026R0004,FA3010  81 CONS CC,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR EDUCATION AND TRAINING COMMAND.FA3010  81 CONS CC,Special Notice,Solicitation,2026-03-27,2026-04-27T11:00:00-05:00,,MS,238220,N041,SBA,MS,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cb578bb5e3624a86bf27974a6ea487cf,,,
cb0c3e5eebec4818981eac238deefa83,sam,https://sam.gov/workspace/contract/opp/cb0c3e5eebec4818981eac238deefa83/view,https://sam.gov/workspace/contract/opp/cb0c3e5eebec4818981eac238deefa83/view,16--PISTON ASSEMBLY,,SPRPA125QEV97,"DLA AVIATION AT PHILADELPHIA, PA",,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",Presolicitation,Presolicitation,2026-03-27,2026-03-27T16:30:00-04:00,,,,1620,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cb0c3e5eebec4818981eac238deefa83,,,
caca4dcd5f2846499b47e5964b44d2aa,sam,https://sam.gov/workspace/contract/opp/caca4dcd5f2846499b47e5964b44d2aa/view,https://sam.gov/workspace/contract/opp/caca4dcd5f2846499b47e5964b44d2aa/view,Z2DA--523A5-18-371 Building 4 Elevator Replacement (Brockton),,36C24126Q0250,241-NETWORK CONTRACT OFFICE 01 (36C241),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.241-NETWORK CONTRACT OFFICE 01 (36C241)",Solicitation,Solicitation,2026-03-27,2026-04-30T16:00:00-04:00,,MA,236220,Z2DA,SDVOSBC,MA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=caca4dcd5f2846499b47e5964b44d2aa,,,
ca9eda895c14482983db7c196ae947a0,sam,https://sam.gov/workspace/contract/opp/ca9eda895c14482983db7c196ae947a0/view,https://sam.gov/workspace/contract/opp/ca9eda895c14482983db7c196ae947a0/view,MORA QUARTERS CLEANING,,140P8326Q0028,PWR OLYM MABO(83000),,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.PWR OLYM MABO(83000)",Solicitation,Solicitation,2026-03-27,2026-04-07T12:00:00-07:00,,,561720,S216,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca9eda895c14482983db7c196ae947a0,,,
ca5b760a1c4043ec931c31a0813c89c2,sam,https://sam.gov/workspace/contract/opp/ca5b760a1c4043ec931c31a0813c89c2/view,https://sam.gov/workspace/contract/opp/ca5b760a1c4043ec931c31a0813c89c2/view,"1377 - 01-504-6606 WB15, 1377-01-470-7659 WB16",,N0010426RK030,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-30T14:00:00-04:00,,,325920,1377,NONE,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca5b760a1c4043ec931c31a0813c89c2,,,
ca4b57b9d45e43b083c56459b52fe2e0,sam,https://sam.gov/workspace/contract/opp/ca4b57b9d45e43b083c56459b52fe2e0/view,https://sam.gov/workspace/contract/opp/ca4b57b9d45e43b083c56459b52fe2e0/view,"Control of Aquatic Invasive Plant Species and Aquatic Surveys, Buffumville Lake, Charlton, MA and Hodges Village Dam, Oxford, MA",,W912WJ26QA086,W2SD ENDIST NEW ENGLAND,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW ENGLAND.W2SD ENDIST NEW ENGLAND,Presolicitation,Presolicitation,2026-03-27,,,,541990,F105,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca4b57b9d45e43b083c56459b52fe2e0,,,
ca3145dcfc4e4ddfb9fc828aaebe87cf,sam,https://sam.gov/workspace/contract/opp/ca3145dcfc4e4ddfb9fc828aaebe87cf/view,https://sam.gov/workspace/contract/opp/ca3145dcfc4e4ddfb9fc828aaebe87cf/view,"GEAR,SPUR",,SPRHA1-26-Q-0502,"DLA  AVIATION AT OGDEN, UT",,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION OGDEN.DLA  AVIATION AT OGDEN, UT",Solicitation,Solicitation,2026-03-27,2026-04-27T14:00:00-06:00,,,333612,3020,NONE,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca3145dcfc4e4ddfb9fc828aaebe87cf,,,
c97935d806324be0a24da5c9a984cd29,sam,https://sam.gov/workspace/contract/opp/c97935d806324be0a24da5c9a984cd29/view,https://sam.gov/workspace/contract/opp/c97935d806324be0a24da5c9a984cd29/view,Sources Sought: ADR Vehicular Equipment Kits Survey_2025,,ADR-Vehicular-Equipment-Kits_2025,W6QK ACC- DTA,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-DTA.W6QK ACC- DTA,Sources Sought,Sources Sought,2026-03-27,2026-04-10T17:00:00-04:00,,MI,336390,2541,NONE,MI,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c97935d806324be0a24da5c9a984cd29,,,
c8ebd07e1bc3471dae0f16c30a878d19,sam,https://sam.gov/workspace/contract/opp/c8ebd07e1bc3471dae0f16c30a878d19/view,https://sam.gov/workspace/contract/opp/c8ebd07e1bc3471dae0f16c30a878d19/view,Construct Campus Security Fence and Access Control - Construction,,648-20-121,260-NETWORK CONTRACT OFFICE 20 (36C260),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.260-NETWORK CONTRACT OFFICE 20 (36C260)",Presolicitation,Presolicitation,2026-03-27,2026-04-10T16:00:00-07:00,,WA,236220,Z1PZ,SDVOSBC,WA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c8ebd07e1bc3471dae0f16c30a878d19,,,
c884635a6cd449a0a300cc392dadbee2,sam,https://sam.gov/workspace/contract/opp/c884635a6cd449a0a300cc392dadbee2/view,https://sam.gov/workspace/contract/opp/c884635a6cd449a0a300cc392dadbee2/view,PN 93099 Aircraft Maintenance Hangar,,W912PM26RA010,W074 ENDIST WILMINGTON,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION SOUTH ATLANTIC.ENDIST WILMINGTON.W074 ENDIST WILMINGTON,Solicitation,Solicitation,2026-03-27,2026-04-02T02:00:00-04:00,,,236220,Y1BZ,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c884635a6cd449a0a300cc392dadbee2,,,
c87ca93a09f642bbac35dcd47c9a6328,sam,https://sam.gov/workspace/contract/opp/c87ca93a09f642bbac35dcd47c9a6328/view,https://sam.gov/workspace/contract/opp/c87ca93a09f642bbac35dcd47c9a6328/view,Cristobal Colon Earthwork Improvement Materials - Gravel,,PAN25409_W912CL26QA012,0410 AQ HQ     CONTRACT,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.410TH CSB.0410 AQ HQ     CONTRACT,Presolicitation,Presolicitation,2026-03-27,2026-04-03T13:00:00-05:00,,PA-3,423320,5610,NONE,PA-3,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c87ca93a09f642bbac35dcd47c9a6328,,,
c833fc6f6d84411da03f21b288afec49,sam,https://sam.gov/workspace/contract/opp/c833fc6f6d84411da03f21b288afec49/view,https://sam.gov/workspace/contract/opp/c833fc6f6d84411da03f21b288afec49/view,Pressure Vessel Inspection Services,,FM3016FY26JBSAPressureVesselServices,FA3016  502 CONS CL,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR EDUCATION AND TRAINING COMMAND.JOINT BASE SAN ANTONIO.FA3016  502 CONS CL,Sources Sought,Sources Sought,2026-03-27,2026-04-03T12:00:00-05:00,,TX,238220,4130,SBA,TX,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c833fc6f6d84411da03f21b288afec49,,,
